Document	Matched Term	Code	Concept Name	Semantic Type	Annotations	Certainty	ContextualAspect	ContextualModality	Degree	Experiencer	Permanence	Polarity	Temporality
17992304.txt	mean	RID39224	RID39224		mean/11976								
17992304.txt	diabetics	RID39048	RID39048		diabetics/12102								
17992304.txt	average	RID39165	RID39165		average/12170								
17992304.txt	pressure	RID13034	RID13034		pressure/12196								
17992304.txt	pressure	RID13034	RID13034		pressure/12216								
17992304.txt	pressure	RID13034	RID13034		pressure/12235								
17992304.txt	no	RID28475	RID28475		no/12332								
17992304.txt	systemic arterial	RID13183	RID13183		systemic/12387, arterial/12396								
17992304.txt	systemic arterial	RID479	RID479		systemic/12387, arterial/12396								
17992304.txt	arterial coronary	RID35862	RID35862		arterial/12396, coronary/12623								
17992304.txt	arterial coronary	RID28727	RID28727		arterial/12396, coronary/12623								
17992304.txt	hypertension	RID39097	RID39097		hypertension/12405								
17992304.txt	pressure pressure pressure	RID13034	RID13034		pressure/12472, pressure/12502, pressure/12531								
17992304.txt	no	RID28475	RID28475		no/12650								
17992304.txt	diabetes	RID39048	RID39048		diabetes/12704								
17992304.txt	average	RID39165	RID39165		average/12737								
17992304.txt	total	RID5689	RID5689		total/12779								
17992304.txt	patients	RID49815	RID49815		patients/12808								
17992304.txt	without	RID49854	RID49854		without/12817								
17992304.txt	coronary artery	RID35862	RID35862		coronary/12825, artery/12834								
17992304.txt	coronary artery	RID28727	RID28727		coronary/12825, artery/12834								
17992304.txt	artery	RID478	RID478		artery/12834								
17992304.txt	disease heart disease	RID3234	RID3234		disease/12841, heart/12889, disease/12895								
17992304.txt	patients	RID49815	RID49815		patients/12866								
17992304.txt	heart	RID1385	RID1385		heart/12889								
17992304.txt	no	RID28475	RID28475		no/12914								
17992304.txt	groups	RID5700	RID5700		groups/12963								
17992304.txt	Patients	RID49815	RID49815		Patients/12981								
17992304.txt	Patients age	RID13163	RID13163		Patients/12981, age/13043								
17992304.txt	coronary artery	RID35862	RID35862		coronary/12995, artery/13004								
17992304.txt	coronary artery	RID28727	RID28727		coronary/12995, artery/13004								
17992304.txt	artery	RID478	RID478		artery/13004								
17992304.txt	advanced	RID38799	RID38799		advanced/13034								
17992304.txt	groups	RID5700	RID5700		groups/13047								
17992304.txt	without	RID49854	RID49854		without/13065								
17992304.txt	coronary artery	RID35862	RID35862		coronary/13073, artery/13082								
17992304.txt	coronary artery	RID28727	RID28727		coronary/13073, artery/13082								
17992304.txt	artery	RID478	RID478		artery/13082								
17992304.txt	male	RID5653	RID5653		male/13168								
17992304.txt	mean	RID39224	RID39224		mean/13330								
17992304.txt	pressure	RID13034	RID13034		pressure/13386								
17992304.txt	11	RID6016	RID6016		11/13406								
17992304.txt	pressure	RID13034	RID13034		pressure/13438								
17992304.txt	12	RID6018	RID6018		12/13457								
17992304.txt	pressure	RID13034	RID13034		pressure/13486								
17992304.txt	lower	RID46058	RID46058		lower/13529								
17992304.txt	average	RID39165	RID39165		average/13535								
17992304.txt	patients	RID49815	RID49815		patients/13643								
17992304.txt	groups	RID5700	RID5700		groups/13671								
17992304.txt	severity disease	RID5379	RID5379		severity/13695, disease/13723								
17992304.txt	coronary artery	RID35862	RID35862		coronary/13707, artery/13716								
17992304.txt	coronary artery	RID28727	RID28727		coronary/13707, artery/13716								
17992304.txt	artery	RID478	RID478		artery/13716								
17992304.txt	mean	RID39224	RID39224		mean/13758								
17992304.txt	gender	RID5652	RID5652		gender/13875								
17992304.txt	females	RID5654	RID5654		females/13979								
17992304.txt	diabetes	RID39048	RID39048		diabetes/14058								
17992304.txt	systemic arterial	RID13183	RID13183		systemic/14091, arterial/14100								
17992304.txt	systemic arterial	RID479	RID479		systemic/14091, arterial/14100								
17992304.txt	hypertension	RID39097	RID39097		hypertension/14109								
17992304.txt	pressure pressure pressure	RID13034	RID13034		pressure/14176, pressure/14206, pressure/14235								
17992304.txt	mean	RID39224	RID39224		mean/14368								
17992304.txt	patients	RID49815	RID49815		patients/14408								
17992304.txt	12	RID6018	RID6018		12/14436								
17992304.txt	11	RID6016	RID6016		11/14462								
17992304.txt	groups	RID5700	RID5700		groups/14530								
17992304.txt	groups	RID5700	RID5700		groups/14595								
17992304.txt	patients	RID49815	RID49815		patients/14605								
17992304.txt	patients patients age	RID13163	RID13163		patients/14605, patients/14731, age/14814								
17992304.txt	patients	RID49815	RID49815		patients/14731								
17992304.txt	groups	RID5700	RID5700		groups/14753								
17992304.txt	pressure	RID13034	RID13034		pressure/14833								
17992304.txt	pressure	RID13034	RID13034		pressure/14853								
17992304.txt	pressure	RID13034	RID13034		pressure/14869								
17992304.txt	no	RID28475	RID28475		no/14898								
17992304.txt	groups	RID5700	RID5700		groups/14932								
17992304.txt	hypertension	RID39097	RID39097		hypertension/14963								
17992304.txt	no	RID28475	RID28475		no/14993								
17992304.txt	groups	RID5700	RID5700		groups/15027								
17992304.txt	diabetes	RID39048	RID39048		diabetes/15046								
17992304.txt	coronary artery	RID35862	RID35862		coronary/15129, artery/15138								
17992304.txt	coronary artery	RID28727	RID28727		coronary/15129, artery/15138								
17992304.txt	artery	RID478	RID478		artery/15138								
17992304.txt	calculation	RID12780	RID12780		calculation/15167								
17992304.txt	observe not	RID38584	RID38584		observe/15201, not/15564								
17992304.txt	after	RID39330	RID39330		after/15210								
17992304.txt	10	RID6014	RID6014		10/15269								
17992304.txt	systemic arterial	RID13183	RID13183		systemic/15287, arterial/15296								
17992304.txt	systemic arterial	RID479	RID479		systemic/15287, arterial/15296								
17992304.txt	arterial coronary coronary	RID35862	RID35862		arterial/15296, coronary/15495, coronary/15590								
17992304.txt	arterial coronary coronary	RID28727	RID28727		arterial/15296, coronary/15495, coronary/15590								
17992304.txt	hypertension	RID39097	RID39097		hypertension/15305								
17992304.txt	injury	RID4628	RID4628		injury/15487								
17992304.txt	injury	RID4628	RID4628		injury/15582								
17992304.txt	diabetes	RID39048	RID39048		diabetes/15748								
17992304.txt	systemic arterial	RID13183	RID13183		systemic/15805, arterial/15814								
17992304.txt	systemic arterial	RID479	RID479		systemic/15805, arterial/15814								
17992304.txt	arterial coronary coronary coronary	RID35862	RID35862		arterial/15814, coronary/16012, coronary/16116, coronary/16180								
17992304.txt	arterial coronary coronary coronary	RID28727	RID28727		arterial/15814, coronary/16012, coronary/16116, coronary/16180								
17992304.txt	hypertension	RID39097	RID39097		hypertension/15823								
17992304.txt	11	RID6016	RID6016		11/15841								
17992304.txt	12	RID6018	RID6018		12/15950								
17992304.txt	injury	RID4628	RID4628		injury/16005								
17992304.txt	injury	RID4628	RID4628		injury/16108								
17992304.txt	systemic arterial	RID13183	RID13183		systemic/16274, arterial/16283								
17992304.txt	systemic arterial	RID479	RID479		systemic/16274, arterial/16283								
17992304.txt	arterial coronary	RID35862	RID35862		arterial/16283, coronary/16510								
17992304.txt	arterial coronary	RID28727	RID28727		arterial/16283, coronary/16510								
17992304.txt	hypertension	RID39097	RID39097		hypertension/16292								
17992304.txt	pressure pressure pressure	RID13034	RID13034		pressure/16359, pressure/16389, pressure/16415								
17992304.txt	injury	RID4628	RID4628		injury/16496								
17992304.txt	no	RID28475	RID28475		no/16530								
17992304.txt	diabetes	RID39048	RID39048		diabetes/16597								
17992304.txt	injury	RID4628	RID4628		injury/16629								
17992304.txt	Regression	RID11521	RID11521		Regression/16665								
17992304.txt	patients	RID49815	RID49815		patients/16700								
17992304.txt	patients age patients age	RID13163	RID13163		patients/16700, age/16745, patients/16830, age/16875								
17992304.txt	injury	RID4628	RID4628		injury/16791								
17992304.txt	patients	RID49815	RID49815		patients/16830								
17992304.txt	injury	RID4628	RID4628		injury/16919								
17992304.txt	patients	RID49815	RID49815		patients/16959								
17992304.txt	patients age patients age	RID13163	RID13163		patients/16959, age/17004, patients/17082, age/17127								
17992304.txt	injury	RID4628	RID4628		injury/17042								
17992304.txt	patients	RID49815	RID49815		patients/17082								
17992304.txt	injury	RID4628	RID4628		injury/17162								
17992304.txt	patients	RID49815	RID49815		patients/17245								
17992304.txt	without	RID49854	RID49854		without/17263								
17992304.txt	patients	RID49815	RID49815		patients/17331								
17992304.txt	patients	RID49815	RID49815		patients/17432								
17992304.txt	coronary artery	RID35862	RID35862		coronary/17446, artery/17455								
17992304.txt	coronary artery	RID28727	RID28727		coronary/17446, artery/17455								
17992304.txt	artery	RID478	RID478		artery/17455								
17992304.txt	males	RID5653	RID5653		males/17537								
17992304.txt	females	RID5654	RID5654		females/17560								
17992304.txt	Patients	RID49815	RID49815		Patients/17578								
17992304.txt	Patients age	RID13163	RID13163		Patients/17578, age/17618								
17992304.txt	advanced	RID38799	RID38799		advanced/17609								
17992304.txt	groups	RID5700	RID5700		groups/17622								
17992304.txt	without	RID49854	RID49854		without/17640								
17992304.txt	male	RID5653	RID5653		male/17729								
17992304.txt	mean	RID39224	RID39224		mean/17900								
17992304.txt	pressure	RID13034	RID13034		pressure/17956								
17992304.txt	pressure	RID13034	RID13034		pressure/18008								
17992304.txt	pressure	RID13034	RID13034		pressure/18056								
17992304.txt	lower	RID46058	RID46058		lower/18102								
17992304.txt	average	RID39165	RID39165		average/18108								
17992304.txt	11	RID6016	RID6016		11/18141								
17992304.txt	no	RID28475	RID28475		no/18169								
17992304.txt	systemic arterial	RID13183	RID13183		systemic/18224, arterial/18233								
17992304.txt	systemic arterial	RID479	RID479		systemic/18224, arterial/18233								
17992304.txt	hypertension	RID39097	RID39097		hypertension/18242								
17992304.txt	pressure pressure pressure	RID13034	RID13034		pressure/18309, pressure/18339, pressure/18368								
17992304.txt	no	RID28475	RID28475		no/18457								
17992304.txt	diabetes	RID39048	RID39048		diabetes/18511								
17992304.txt	calculation	RID12780	RID12780		calculation/18631								
17992304.txt	observe not	RID38584	RID38584		observe/18670, not/18967								
17992304.txt	after	RID39330	RID39330		after/18679								
17992304.txt	diabetes	RID39048	RID39048		diabetes/18700								
17992304.txt	systemic arterial	RID13183	RID13183		systemic/18754, arterial/18763								
17992304.txt	systemic arterial	RID479	RID479		systemic/18754, arterial/18763								
17992304.txt	hypertension	RID39097	RID39097		hypertension/18772								
17992304.txt	patients	RID49815	RID49815		patients/19047								
17992304.txt	patients age	RID13163	RID13163		patients/19047, age/19308								
17992304.txt	angiography	RID10371	RID10371		angiography/19077								
17992304.txt	se	RID11828	RID11828		se/19098								
17992304.txt	increased	RID36043	RID36043		increased/19104								
17992304.txt	cardiovascular systemic	RID13181	RID13181		cardiovascular/19114, systemic/19351								
17992304.txt	arterial coronary	RID35862	RID35862		arterial/19233, coronary/19242								
17992304.txt	arterial coronary	RID28727	RID28727		arterial/19233, coronary/19242								
17992304.txt	acute	RID5718	RID5718		acute/19261								
17992304.txt	myocardial infarction	RID3236	RID3236		myocardial/19267, infarction/19278								
17992304.txt	infarction	RID5172	RID5172		infarction/19278								
17992304.txt	advanced	RID38799	RID38799		advanced/19299								
17992304.txt	male	RID5653	RID5653		male/19313								
17992304.txt	diabetes	RID39048	RID39048		diabetes/19332								
17992304.txt	systemic arterial	RID13183	RID13183		systemic/19351, arterial/19360								
17992304.txt	systemic arterial	RID479	RID479		systemic/19351, arterial/19360								
17992304.txt	hypertension	RID39097	RID39097		hypertension/19369								
17992304.txt	obesity	RID11305	RID11305		obesity/19387								
17992304.txt	11	RID6016	RID6016		11/19396								
17992304.txt	patients	RID49815	RID49815		patients/19414								
17992304.txt	patients age patients	RID13163	RID13163		patients/19414, age/19488, patients/19677								
17992304.txt	coronary artery	RID35862	RID35862		coronary/19423, artery/19432								
17992304.txt	coronary artery	RID28727	RID28727		coronary/19423, artery/19432								
17992304.txt	artery	RID478	RID478		artery/19432								
17992304.txt	elevated	RID39313	RID39313		elevated/19503								
17992304.txt	elevated	RID5842	RID5842		elevated/19503								
17992304.txt	diabetics	RID39048	RID39048		diabetics/19560								
17992304.txt	average	RID39165	RID39165		average/19579								
17992304.txt	pressure	RID13034	RID13034		pressure/19605								
17992304.txt	pressure	RID13034	RID13034		pressure/19625								
17992304.txt	pressure	RID13034	RID13034		pressure/19644								
17992304.txt	patients	RID49815	RID49815		patients/19677								
17992304.txt	coronary artery	RID35862	RID35862		coronary/19703, artery/19712								
17992304.txt	coronary artery	RID28727	RID28727		coronary/19703, artery/19712								
17992304.txt	artery	RID478	RID478		artery/19712								
17992304.txt	systemic arterial	RID13183	RID13183		systemic/19788, arterial/19797								
17992304.txt	systemic arterial	RID479	RID479		systemic/19788, arterial/19797								
17992304.txt	arterial coronary	RID35862	RID35862		arterial/19797, coronary/19951								
17992304.txt	arterial coronary	RID28727	RID28727		arterial/19797, coronary/19951								
17992304.txt	hypertension	RID39097	RID39097		hypertension/19806								
17992304.txt	pressure	RID13034	RID13034		pressure/19843								
17992304.txt	pressure	RID13034	RID13034		pressure/19863								
17992304.txt	pressure	RID13034	RID13034		pressure/19882								
17992304.txt	injury	RID4628	RID4628		injury/19937								
17992304.txt	al	RID11786	RID11786		al/20017								
17992304.txt	11	RID6016	RID6016		11/20022								
17992304.txt	al	RID11786	RID11786		al/20042								
17992304.txt	12	RID6018	RID6018		12/20047								
17992304.txt	al	RID11786	RID11786		al/20226								
17992304.txt	patients	RID49815	RID49815		patients/20255								
17992304.txt	patients age age	RID13163	RID13163		patients/20255, age/20274, age/20412								
17992304.txt	pressures	RID13034	RID13034		pressures/20312								
17992304.txt	blood	RID1543	RID1543		blood/20619								
17992304.txt	coronary artery	RID35862	RID35862		coronary/20629, artery/20638								
17992304.txt	coronary artery	RID28727	RID28727		coronary/20629, artery/20638								
17992304.txt	artery	RID478	RID478		artery/20638								
17992304.txt	diabetes	RID39048	RID39048		diabetes/20711								
17992304.txt	systemic arterial	RID13183	RID13183		systemic/20730, arterial/20739								
17992304.txt	systemic arterial	RID479	RID479		systemic/20730, arterial/20739								
17992304.txt	arterial coronary	RID35862	RID35862		arterial/20739, coronary/20789								
17992304.txt	arterial coronary	RID28727	RID28727		arterial/20739, coronary/20789								
17992304.txt	hypertension	RID39097	RID39097		hypertension/20748								
17992304.txt	severity disease	RID5379	RID5379		severity/20844, disease/20872								
17992304.txt	coronary artery	RID35862	RID35862		coronary/20856, artery/20865								
17992304.txt	coronary artery	RID28727	RID28727		coronary/20856, artery/20865								
17992304.txt	artery	RID478	RID478		artery/20865								
17992304.txt	high	RID46060	RID46060		high/20929								
17992304.txt	mean	RID39224	RID39224		mean/20945								
17992304.txt	pressures	RID13034	RID13034		pressures/20965								
17992304.txt	calculation	RID12780	RID12780		calculation/21019								
17992304.txt	systemic arterial	RID13183	RID13183		systemic/21055, arterial/21064								
17992304.txt	systemic arterial	RID479	RID479		systemic/21055, arterial/21064								
17992304.txt	systemic cardiovascular	RID13181	RID13181		systemic/21055, cardiovascular/21291								
17992304.txt	arterial coronary coronary arterial coronary	RID35862	RID35862		arterial/21064, coronary/21161, coronary/21220, arterial/21375, coronary/21384								
17992304.txt	arterial coronary coronary arterial coronary	RID28727	RID28727		arterial/21064, coronary/21161, coronary/21220, arterial/21375, coronary/21384								
17992304.txt	hypertension	RID39097	RID39097		hypertension/21073								
17992304.txt	both	RID5770	RID5770		both/21149								
17992304.txt	injury	RID4628	RID4628		injury/21154								
17992304.txt	mild	RID5671	RID5671		mild/21170								
17992304.txt	moderate	RID5672	RID5672		moderate/21178								
17992304.txt	injury	RID4628	RID4628		injury/21187								
17992304.txt	injury	RID4628	RID4628		injury/21206								
17992304.txt	severe	RID5673	RID5673		severe/21229								
17992304.txt	injury	RID4628	RID4628		injury/21236								
17992304.txt	processes	RID39128	RID39128		processes/21357								
17992304.txt	research	RID35966	RID35966		research/21426								
17992304.txt	average	RID39165	RID39165		average/21438								
17992304.txt	lower	RID46058	RID46058		lower/21477								
17992304.txt	patients	RID49815	RID49815		patients/21486								
17992304.txt	coronary artery	RID35862	RID35862		coronary/21500, artery/21509								
17992304.txt	coronary artery	RID28727	RID28727		coronary/21500, artery/21509								
17992304.txt	artery	RID478	RID478		artery/21509								
17992304.txt	coronary artery	RID35862	RID35862		coronary/21559, artery/21568								
17992304.txt	coronary artery	RID28727	RID28727		coronary/21559, artery/21568								
17992304.txt	artery	RID478	RID478		artery/21568								
17992304.txt	calculation	RID12780	RID12780		calculation/21620								
17992304.txt	both	RID5770	RID5770		both/21701								
17992304.txt	injury	RID4628	RID4628		injury/21706								
17992304.txt	mild	RID5671	RID5671		mild/21722								
17992304.txt	moderate	RID5672	RID5672		moderate/21730								
17992304.txt	injury	RID4628	RID4628		injury/21739								
17992304.txt	blood	RID1543	RID1543		blood/21776								
17992304.txt	severe	RID5673	RID5673		severe/21791								
17992304.txt	injury	RID4628	RID4628		injury/21798								
17992304.txt	researchers	RID35966	RID35966		researchers/21861								
17992304.txt	coronary artery	RID35862	RID35862		coronary/21931, artery/21940								
17992304.txt	coronary artery	RID28727	RID28727		coronary/21931, artery/21940								
17992304.txt	artery	RID478	RID478		artery/21940								
17992304.txt	Regression	RID11521	RID11521		Regression/22014								
17992304.txt	patients	RID49815	RID49815		patients/22041								
17992304.txt	decreased	RID36044	RID36044		decreased/22075								
17992304.txt	injury	RID4628	RID4628		injury/22117								
17992304.txt	patients	RID49815	RID49815		patients/22168								
17992304.txt	normal	RID13173	RID13173		normal/22201								
17992304.txt	injury	RID4628	RID4628		injury/22242								
17992304.txt	patients	RID49815	RID49815		patients/22291								
17992304.txt	decreased	RID36044	RID36044		decreased/22329								
17992304.txt	injury	RID4628	RID4628		injury/22367								
17992304.txt	decreased	RID36044	RID36044		decreased/22431								
17992304.txt	possible	RID34	RID34		possible/22446								
17992304.txt	marker	RID49905	RID49905		marker/22455								
17992304.txt	coronary artery	RID35862	RID35862		coronary/22495, artery/22504								
17992304.txt	coronary artery	RID28727	RID28727		coronary/22495, artery/22504								
17992304.txt	artery	RID478	RID478		artery/22504								
17992304.txt	injury	RID4628	RID4628		injury/22671								
17992304.txt	decreased	RID36044	RID36044		decreased/22771								
17992304.txt	patients	RID49815	RID49815		patients/22803								
17992304.txt	symptoms	RID39050	RID39050		symptoms/22817								
17992304.txt	heart	RID1385	RID1385		heart/22851								
17992304.txt	heart disease	RID3234	RID3234		heart/22851, disease/22857								
17992304.txt	severity disease disease	RID5379	RID5379		severity/22911, disease/22939, disease/23170								
17992304.txt	coronary artery	RID35862	RID35862		coronary/22923, artery/22932								
17992304.txt	coronary artery	RID28727	RID28727		coronary/22923, artery/22932								
17992304.txt	artery	RID478	RID478		artery/22932								
17992304.txt	reduction	RID49912	RID49912		reduction/22955								
17992304.txt	coronary artery	RID35862	RID35862		coronary/23154, artery/23163								
17992304.txt	coronary artery	RID28727	RID28727		coronary/23154, artery/23163								
17992304.txt	artery	RID478	RID478		artery/23163								
17992304.txt	addition procedure	RID49785	RID49785		addition/23182, procedure/23304								
17992304.txt	surgical procedure	RID1560	RID1560		surgical/23295, procedure/23304								
17992304.txt	procedure	RID1559	RID1559		procedure/23304								
17992304.txt	coronary artery	RID35862	RID35862		coronary/23317, artery/23326								
17992304.txt	coronary artery	RID28727	RID28727		coronary/23317, artery/23326								
17992304.txt	artery	RID478	RID478		artery/23326								
17992304.txt	patients	RID49815	RID49815		patients/23352								
17992304.txt	lesions	RID3874	RID3874		lesions/23366								
17992304.txt	lesions	RID34301	RID34301		lesions/23366								
17992304.txt	lesions	RID38780	RID38780		lesions/23366								
17992304.txt	lesions	RID39055	RID39055		lesions/23366								
17992304.txt	marker	RID49905	RID49905		marker/23406								
17992304.txt	asymptomatic	RID38811	RID38811		asymptomatic/23421								
17992304.txt	atherosclerosis	RID39049	RID39049		atherosclerosis/23475								
17992304.txt	stenosis	RID5016	RID5016		stenosis/23675								
17992304.txt	arterial vessels	RID478	RID478		arterial/23684, vessels/23745								
17992304.txt	vessels	RID4	RID4		vessels/23745								
17992304.txt	vessels	RID39545	RID39545		vessels/23745								
17992304.txt	caliber	RID13440	RID13440		caliber/23763								
17992304.txt	lower	RID46058	RID46058		lower/23778								
17992304.txt	lower limbs	RID49532	RID49532		lower/23778, limbs/23784								
17992304.txt	limbs	RID13202	RID13202		limbs/23784								
17992304.txt	research	RID35966	RID35966		research/23803								
17992304.txt	patients	RID49815	RID49815		patients/23827								
17992304.txt	males	RID5653	RID5653		males/23889								
17992304.txt	females	RID5654	RID5654		females/23912								
17992304.txt	coronary artery	RID35862	RID35862		coronary/23957, artery/23966								
17992304.txt	coronary artery	RID28727	RID28727		coronary/23957, artery/23966								
17992304.txt	artery	RID478	RID478		artery/23966								
17992304.txt	artery systemic	RID13183	RID13183		artery/23966, systemic/24052								
17992304.txt	artery systemic	RID479	RID479		artery/23966, systemic/24052								
17992304.txt	patients	RID49815	RID49815		patients/23981								
17992304.txt	al	RID11786	RID11786		al/24177								
17992304.txt	coronary artery	RID35862	RID35862		coronary/24247, artery/24256								
17992304.txt	coronary artery	RID28727	RID28727		coronary/24247, artery/24256								
17992304.txt	artery	RID478	RID478		artery/24256								
17992304.txt	lower	RID46058	RID46058		lower/24285								
17992304.txt	al	RID11786	RID11786		al/24327								
17992304.txt	Lu	RID11902	RID11902		Lu/24337								
17992304.txt	al	RID11786	RID11786		al/24343								
17992304.txt	peripheral	RID5828	RID5828		peripheral/24379								
17992304.txt	arterial coronary	RID35862	RID35862		arterial/24390, coronary/24479								
17992304.txt	arterial coronary	RID28727	RID28727		arterial/24390, coronary/24479								
17992304.txt	both	RID5770	RID5770		both/24627								
17992304.txt	heart	RID1385	RID1385		heart/24658								
17992304.txt	heart disease	RID3234	RID3234		heart/24658, disease/24664								
17992304.txt	patients	RID49815	RID49815		patients/24689								
17992304.txt	severity disease	RID5379	RID5379		severity/24768, disease/24789								
17992304.txt	increasing	RID5732	RID5732		increasing/24825								
17992304.txt	both	RID5770	RID5770		both/25034								
17992304.txt	arterial coronary	RID35862	RID35862		arterial/25047, coronary/25056								
17992304.txt	arterial coronary	RID28727	RID28727		arterial/25047, coronary/25056								
17992304.txt	peripheral	RID5828	RID5828		peripheral/25077								
17992304.txt	al	RID11786	RID11786		al/25108								
17992304.txt	properties	Property	Property		properties/25134								
17992304.txt	properties	RID35977	RID35977		properties/25134								
17992304.txt	amounts	RID5761	RID5761		amounts/25207								
17992304.txt	moderate	RID5672	RID5672		moderate/25218								
17992304.txt	coronary artery	RID35862	RID35862		coronary/25333, artery/25342								
17992304.txt	coronary artery	RID28727	RID28727		coronary/25333, artery/25342								
17992304.txt	artery	RID478	RID478		artery/25342								
17992304.txt	both	RID5770	RID5770		both/25419								
17992304.txt	patients	RID49815	RID49815		patients/25427								
17992304.txt	coronary artery	RID35862	RID35862		coronary/25458, artery/25467								
17992304.txt	coronary artery	RID28727	RID28727		coronary/25458, artery/25467								
17992304.txt	artery	RID478	RID478		artery/25467								
17992304.txt	without	RID49854	RID49854		without/25509								
17992304.txt	possible	RID34	RID34		possible/25548								
17992304.txt	not observed	RID38584	RID38584		not/25592, observed/25650								
17992304.txt	heart	RID1385	RID1385		heart/25632								
17992304.txt	heart disease	RID3234	RID3234		heart/25632, disease/25638								
17992304.txt	al	RID11786	RID11786		al/25683								
17992304.txt	systemic cardiovascular	RID13181	RID13181		systemic/25740, cardiovascular/25894								
17992304.txt	blood	RID1543	RID1543		blood/25749								
17992304.txt	pressure	RID13034	RID13034		pressure/25755								
17992304.txt	hypertension	RID39097	RID39097		hypertension/25764								
17992304.txt	increases	RID5732	RID5732		increases/25777								
17992304.txt	increases	RID36043	RID36043		increases/25777								
17992304.txt	pressure	RID13034	RID13034		pressure/25853								
17992304.txt	systemic arterial	RID13183	RID13183		systemic/25978, arterial/25987								
17992304.txt	systemic arterial	RID479	RID479		systemic/25978, arterial/25987								
17992304.txt	arterial coronary arterial coronary	RID35862	RID35862		arterial/25987, coronary/26083, arterial/26124, coronary/26208								
17992304.txt	arterial coronary arterial coronary	RID28727	RID28727		arterial/25987, coronary/26083, arterial/26124, coronary/26208								
17992304.txt	hypertension	RID39097	RID39097		hypertension/25996								
17992304.txt	peripheral	RID5828	RID5828		peripheral/26133								
17992304.txt	high	RID46060	RID46060		high/26153								
17992304.txt	patients	RID49815	RID49815		patients/26189								
17992304.txt	systemic arterial	RID13183	RID13183		systemic/26265, arterial/26274								
17992304.txt	systemic arterial	RID479	RID479		systemic/26265, arterial/26274								
17992304.txt	arterial coronary	RID35862	RID35862		arterial/26274, coronary/26367								
17992304.txt	arterial coronary	RID28727	RID28727		arterial/26274, coronary/26367								
17992304.txt	hypertension	RID39097	RID39097		hypertension/26283								
17992304.txt	increasing	RID5732	RID5732		increasing/26411								
17992304.txt	pressures	RID13034	RID13034		pressures/26544								
17992304.txt	patients	RID49815	RID49815		patients/26607								
17992304.txt	coronary artery	RID35862	RID35862		coronary/26621, artery/26630								
17992304.txt	coronary artery	RID28727	RID28727		coronary/26621, artery/26630								
17992304.txt	artery	RID478	RID478		artery/26630								
17992304.txt	blood	RID1543	RID1543		blood/26710								
17992304.txt	blood disease	RID34417	RID34417		blood/26710, disease/27012								
17992304.txt	pressure	RID13034	RID13034		pressure/26716								
17992304.txt	observed vascular	RID34374	RID34374		observed/26763, vascular/26911								
17992304.txt	al	RID11786	RID11786		al/26785								
17992304.txt	processes	RID39128	RID39128		processes/26876								
17992304.txt	territories	RID6406	RID6406		territories/26899								
17992304.txt	vascular	RID49914	RID49914		vascular/26911								
17992304.txt	vascular disease	RID46041	RID46041		vascular/26911, disease/27012								
17992304.txt	both	RID5770	RID5770		both/26991								
17992304.txt	coronary artery	RID35862	RID35862		coronary/26996, artery/27005								
17992304.txt	coronary artery	RID28727	RID28727		coronary/26996, artery/27005								
17992304.txt	artery	RID478	RID478		artery/27005								
17992304.txt	al	RID11786	RID11786		al/27045								
17992304.txt	evaluating not	RID39225	RID39225		evaluating/27055, not/27218								
17992304.txt	peripheral	RID5828	RID5828		peripheral/27119								
17992304.txt	arterial coronary	RID35862	RID35862		arterial/27130, coronary/27231								
17992304.txt	arterial coronary	RID28727	RID28727		arterial/27130, coronary/27231								
17992304.txt	out patients	RID45899	RID45899		out/27159, patients/27386								
17992304.txt	diabetes	RID39048	RID39048		diabetes/27172								
17992304.txt	asymptomatic	RID38811	RID38811		asymptomatic/27277								
17992304.txt	symptomatic	RID39176	RID39176		symptomatic/27294								
17992304.txt	diabetes	RID39048	RID39048		diabetes/27355								
17992304.txt	increases	RID5732	RID5732		increases/27373								
17992304.txt	increases	RID36043	RID36043		increases/27373								
17992304.txt	patients	RID49815	RID49815		patients/27386								
17992304.txt	reduced	RID49912	RID49912		reduced/27404								
17992304.txt	diabetes	RID39048	RID39048		diabetes/27496								
17992304.txt	both	RID5770	RID5770		both/27516								
17992304.txt	coronary artery	RID35862	RID35862		coronary/27538, artery/27547								
17992304.txt	coronary artery	RID28727	RID28727		coronary/27538, artery/27547								
17992304.txt	artery	RID478	RID478		artery/27547								
17992304.txt	patients	RID49815	RID49815		patients/27579								
17992304.txt	Diabetes	RID39048	RID39048		Diabetes/27608								
17992304.txt	severity disease	RID5379	RID5379		severity/27668, disease/27689								
17992304.txt	increasing	RID5732	RID5732		increasing/27725								
17992304.txt	diabetes	RID39048	RID39048		diabetes/27818								
17992304.txt	both	RID5770	RID5770		both/27892								
17992304.txt	arterial coronary	RID35862	RID35862		arterial/27905, coronary/27914								
17992304.txt	arterial coronary	RID28727	RID28727		arterial/27905, coronary/27914								
17992304.txt	peripheral	RID5828	RID5828		peripheral/27935								
17992304.txt	decreased	RID36044	RID36044		decreased/28017								
17992304.txt	reduction	RID49912	RID49912		reduction/28056								
17992304.txt	symptoms	RID39050	RID39050		symptoms/28128								
17992304.txt	coronary coronary artery	RID35862	RID35862		coronary/28153, coronary/28256, artery/28265								
17992304.txt	coronary coronary artery	RID28727	RID28727		coronary/28153, coronary/28256, artery/28265								
17992304.txt	heart	RID1385	RID1385		heart/28162								
