Document	Matched Term	Code	Concept Name	Semantic Type	Annotations	Certainty	ContextualAspect	ContextualModality	Degree	Experiencer	Permanence	Polarity	Temporality
18853058.txt	interventions	RID10381	RID10381		interventions/13743								
18853058.txt	several	RID5763	RID5763		several/13768								
18853058.txt	limitations	RID5684	RID5684		limitations/13776								
18853058.txt	first	RID5996	RID5996		first/13810								
18853058.txt	place	RID28707	RID28707		place/13816								
18853058.txt	patient	RID49815	RID49815		patient/13859								
18853058.txt	arteriography	RID34434	RID34434		arteriography/13890								
18853058.txt	after	RID39330	RID39330		after/13929								
18853058.txt	invasive	RID5680	RID5680		invasive/13952								
18853058.txt	functional	RID10378	RID10378		functional/13961								
18853058.txt	not observed	RID38584	RID38584		not/13988, observed/13992								
18853058.txt	routine	RID10392	RID10392		routine/14047								
18853058.txt	Second	RID5998	RID5998		Second/14199								
18853058.txt	process	RID39128	RID39128		process/14211								
18853058.txt	assessment	RID36026	RID36026		assessment/14222								
18853058.txt	lesions	RID3874	RID3874		lesions/14245								
18853058.txt	lesions	RID34301	RID34301		lesions/14245								
18853058.txt	lesions	RID38780	RID38780		lesions/14245								
18853058.txt	lesions	RID39055	RID39055		lesions/14245								
18853058.txt	reviewers	RID45932	RID45932		reviewers/14393								
18853058.txt	extensive	RID5685	RID5685		extensive/14427								
18853058.txt	angiography	RID10371	RID10371		angiography/14470								
18853058.txt	ischemia	RID3376	RID3376		ischemia/14520								
18853058.txt	patients	RID49815	RID49815		patients/14647								
18853058.txt	single	RID5762	RID5762		single/14661								
18853058.txt	vessel	RID4	RID4		vessel/14668								
18853058.txt	heterogeneous	RID6060	RID6060		heterogeneous/14743								
18853058.txt	patients	RID49815	RID49815		patients/14779								
18853058.txt	previous	RID5726	RID5726		previous/14793								
18853058.txt	myocardial infarction	RID3236	RID3236		myocardial/14802, infarction/14813								
18853058.txt	probably	RID33	RID33		probably/14857								
18853058.txt	hypertrophy	RID3795	RID3795		hypertrophy/14891								
18853058.txt	possible	RID34	RID34		possible/14910								
18853058.txt	investigations	RID11697	RID11697		investigations/14924								
18853058.txt	ischemia	RID3376	RID3376		ischemia/15133								
18853058.txt	calculation	RID12780	RID12780		calculation/15210								
18853058.txt	angiography	RID10371	RID10371		angiography/15237								
18853058.txt	without	RID49854	RID49854		without/15385								
18853058.txt	ischemia	RID3376	RID3376		ischemia/15404								
18853058.txt	angiography	RID10371	RID10371		angiography/15459								
18853058.txt	reduced	RID49912	RID49912		reduced/15475								
18853058.txt	diagnostic	RID39446	RID39446		diagnostic/15483								
18853058.txt	ischemia	RID3376	RID3376		ischemia/15524								
18853058.txt	moderate	RID5672	RID5672		moderate/15536								
18853058.txt	injury	RID4628	RID4628		injury/15545								
18853058.txt	clear	RID38670	RID38670		clear/15560								
18853058.txt	functional	RID10378	RID10378		functional/15591								
18853058.txt	treatment	RID8	RID8		treatment/15632								
18853058.txt	strictures	RID5022	RID5022		strictures/15651								
18853058.txt	sharp	RID5911	RID5911		sharp/15689								
18853058.txt	injuries	RID4628	RID4628		injuries/15695								
18853058.txt	ischemia	RID3376	RID3376		ischemia/15759								
18853058.txt	No	RID28475	RID28475		No/15800								
18853058.txt	no	RID28475	RID28475		no/15878								
18853058.txt	external	RID49572	RID49572		external/15881								
18853058.txt	Heart	RID1385	RID1385		Heart/16005								
18853061.txt	angiography	RID10371	RID10371		angiography/30								
18853061.txt	heart valve	RID1393	RID1393		heart/79, valve/85								
18853061.txt	heart disease	RID3234	RID3234		heart/79, disease/91								
18853061.txt	valve disease	RID3260	RID3260		valve/85, disease/91								
18853061.txt	coronary artery	RID35862	RID35862		coronary/145, artery/154								
18853061.txt	coronary artery	RID28727	RID28727		coronary/145, artery/154								
18853061.txt	valve	RID5549	RID5549		valve/298								
18853061.txt	surgery	RID1560	RID1560		surgery/304								
18853061.txt	angiography	RID10371	RID10371		angiography/341								
18853061.txt	patients	RID49815	RID49815		patients/376								
18853061.txt	valve	RID5549	RID5549		valve/398								
18853061.txt	surgery	RID1560	RID1560		surgery/404								
18853061.txt	valvular heart disease	RID3260	RID3260		valvular/482, heart/491, disease/497								
18853061.txt	valvular heart disease	RID3260	RID3260		valvular/539, heart/548, disease/554								
18853061.txt	patients	RID49815	RID49815		patients/569								
18853061.txt	diagnosis	RID10394	RID10394		diagnosis/617								
18853061.txt	preoperative	RID28815	RID28815		preoperative/651								
18853061.txt	angiography	RID10371	RID10371		angiography/673								
18853061.txt	aortic valve	RID1394	RID1394		aortic/723, valve/730								
18853061.txt	valve mitral	RID1395	RID1395		valve/730, mitral/739								
18853061.txt	valve valve disease	RID3260	RID3260		valve/730, valve/764, disease/770								
18853061.txt	aortic valve	RID1394	RID1394		aortic/757, valve/764								
18853061.txt	patients	RID49815	RID49815		patients/806								
18853061.txt	hypertension	RID39097	RID39097		hypertension/824								
18853061.txt	diabetes	RID39048	RID39048		diabetes/882								
18853061.txt	obesity	RID11305	RID11305		obesity/918								
18853061.txt	10	RID6014	RID6014		10/936								
18853061.txt	patients	RID49815	RID49815		patients/989								
18853061.txt	patients	RID49815	RID49815		patients/1009								
18853061.txt	patients	RID49815	RID49815		patients/1027								
18853061.txt	all	RID5769	RID5769		all/1072								
18853061.txt	lower	RID46058	RID46058		lower/1160								
18853061.txt	patients	RID49815	RID49815		patients/1173								
18853061.txt	Aortic valve	RID1394	RID1394		Aortic/1191, valve/1198								
18853061.txt	valve disease	RID3260	RID3260		valve/1198, disease/1204								
18853061.txt	patients aged	RID13163	RID13163		patients/1262, aged/1276								
18853061.txt	routine	RID10392	RID10392		routine/1311								
18853061.txt	preoperative	RID28815	RID28815		preoperative/1319								
18853061.txt	angiography	RID10371	RID10371		angiography/1341								
18853061.txt	patients	RID49815	RID49815		patients/1356								
18853061.txt	valvular heart disease	RID3260	RID3260		valvular/1370, heart/1379, disease/1385								
18853061.txt	angiography	RID10371	RID10371		angiography/1435								
18853061.txt	preoperative	RID28815	RID28815		preoperative/1448								
18853061.txt	heart valve	RID1393	RID1393		heart/1467, valve/1473								
18853061.txt	heart diseases	RID3234	RID3234		heart/1467, diseases/1479								
18853061.txt	valve diseases	RID3260	RID3260		valve/1473, diseases/1479								
18853061.txt	arteriosclerosis	RID3285	RID3285		arteriosclerosis/1498								
18853061.txt	Preoperative	RID28815	RID28815		Preoperative/1533								
18853061.txt	angiography	RID10371	RID10371		angiography/1555								
18853061.txt	routine	RID10392	RID10392		routine/1586								
18853061.txt	old	RID5721	RID5721		old/1608								
18853061.txt	patients	RID49815	RID49815		patients/1615								
18853061.txt	valvular heart disease	RID3260	RID3260		valvular/1629, heart/1638, disease/1644								
18853061.txt	patients	RID49815	RID49815		patients/1652								
18853061.txt	coronary artery	RID35862	RID35862		coronary/1728, artery/1737								
18853061.txt	coronary artery	RID28727	RID28727		coronary/1728, artery/1737								
18853061.txt	patients	RID49815	RID49815		patients/1767								
18853061.txt	valvular heart disease	RID3260	RID3260		valvular/1831, heart/1840, disease/1846								
18853061.txt	worsens	RID39271	RID39271		worsens/1862								
18853061.txt	symptoms	RID39050	RID39050		symptoms/1874								
18853061.txt	increases	RID5732	RID5732		increases/1899								
18853061.txt	increases	RID36043	RID36043		increases/1899								
18853061.txt	patients	RID49815	RID49815		patients/1938								
18853061.txt	stenosis	RID5016	RID5016		stenosis/1952								
18853061.txt	valvular heart disease	RID3260	RID3260		valvular/1996, heart/2005, disease/2011								
18853061.txt	indication	RID49442	RID49442		indication/2179								
18853061.txt	preoperative	RID28815	RID28815		preoperative/2193								
18853061.txt	angiography	RID10371	RID10371		angiography/2215								
18853061.txt	angiography	RID10371	RID10371		angiography/2331								
18853061.txt	before	RID39331	RID39331		before/2356								
18853061.txt	age patients	RID13163	RID13163		age/2375, patients/2388								
18853061.txt	no	RID28475	RID28475		no/2402								
18853061.txt	angiography	RID10371	RID10371		angiography/2491								
18853061.txt	low	RID46059	RID46059		low/2579								
18853061.txt	assess	RID36026	RID36026		assess/2657								
18853061.txt	patients	RID49815	RID49815		patients/2701								
18853061.txt	valvular heart disease	RID3260	RID3260		valvular/2715, heart/2724, disease/2730								
18853061.txt	all	RID5769	RID5769		all/2750								
18853061.txt	preoperative	RID28815	RID28815		preoperative/2754								
18853061.txt	angiographies	RID10371	RID10371		angiographies/2776								
18853061.txt	patients	RID49815	RID49815		patients/2896								
18853061.txt	valvular heart disease	RID3260	RID3260		valvular/2910, heart/2919, disease/2925								
18853061.txt	all	RID5769	RID5769		all/3006								
18853061.txt	patients	RID49815	RID49815		patients/3010								
18853061.txt	heart valve	RID1393	RID1393		heart/3030, valve/3036								
18853061.txt	surgery	RID1560	RID1560		surgery/3042								
18853061.txt	coronary artery	RID35862	RID35862		coronary/3054, artery/3063								
18853061.txt	coronary artery	RID28727	RID28727		coronary/3054, artery/3063								
18853061.txt	incomplete	RID5686	RID5686		incomplete/3106								
18853061.txt	Patients	RID49815	RID49815		Patients/3215								
18853061.txt	known	RID39120	RID39120		known/3229								
18853061.txt	ischemic	RID34375	RID34375		ischemic/3235								
18853061.txt	ischemic	RID6285	RID6285		ischemic/3235								
18853061.txt	obstruction	RID4962	RID4962		obstruction/3314								
18853061.txt	coronary arteries	RID35862	RID35862		coronary/3356, arteries/3365								
18853061.txt	coronary arteries	RID28727	RID28727		coronary/3356, arteries/3365								
18853061.txt	obstruction	RID4962	RID4962		obstruction/3378								
18853061.txt	left	RID5824	RID5824		left/3426								
18853061.txt	trunk	RID2467	RID2467		trunk/3440								
18853061.txt	Patients	RID49815	RID49815		Patients/3550								
18853061.txt	groups	RID5700	RID5700		groups/3602								
18853061.txt	previous	RID5726	RID5726		previous/3610								
18853061.txt	known	RID39120	RID39120		known/3651								
18853061.txt	coronary artery	RID35862	RID35862		coronary/3657, artery/3666								
18853061.txt	coronary artery	RID28727	RID28727		coronary/3657, artery/3666								
18853061.txt	new	RID5720	RID5720		new/3686								
18853061.txt	diagnosis	RID10394	RID10394		diagnosis/3729								
18853061.txt	coronary artery	RID35862	RID35862		coronary/3742, artery/3751								
18853061.txt	coronary artery	RID28727	RID28727		coronary/3742, artery/3751								
18853061.txt	possible	RID34	RID34		possible/3770								
18853061.txt	after	RID39330	RID39330		after/3784								
18853061.txt	preoperative	RID28815	RID28815		preoperative/3804								
18853061.txt	angiography	RID10371	RID10371		angiography/3817								
18853061.txt	valve disease	RID3260	RID3260		valve/3898, disease/3904								
18853061.txt	obesity	RID11305	RID11305		obesity/4044								
18853061.txt	body	RID5950	RID5950		body/4066								
18853061.txt	mass	RID3874	RID3874		mass/4071								
18853061.txt	mass	RID39466	RID39466		mass/4071								
18853061.txt	mass	RID39056	RID39056		mass/4071								
18853061.txt	mass	RID34373	RID34373		mass/4071								
18853061.txt	mass	RID39055	RID39055		mass/4071								
18853061.txt	total	RID5689	RID5689		total/4128								
18853061.txt	mg	RID11784	RID11784		mg/4163								
18853061.txt	low density	RID34243	RID34243		low/4187, density/4198								
18853061.txt	mg	RID11784	RID11784		mg/4215								
18853061.txt	death	RID34658	RID34658		death/4283								
18853061.txt	acute	RID5718	RID5718		acute/4292								
18853061.txt	myocardial infarction	RID3236	RID3236		myocardial/4298, infarction/4309								
18853061.txt	ascending	RID5954	RID5954		ascending/4323								
18853061.txt	before	RID39331	RID39331		before/4333								
18853061.txt	old	RID5721	RID5721		old/4356								
18853061.txt	males	RID5653	RID5653		males/4379								
18853061.txt	females	RID5654	RID5654		females/4389								
18853061.txt	hypertension	RID39097	RID39097		hypertension/4399								
18853061.txt	blood	RID1543	RID1543		blood/4424								
18853061.txt	pressure	RID13034	RID13034		pressure/4430								
18853061.txt	diagnosis	RID10394	RID10394		diagnosis/4482								
18853061.txt	diabetes	RID39048	RID39048		diabetes/4495								
18853061.txt	mg	RID11784	RID11784		mg/4620								
18853061.txt	means	RID39224	RID39224		means/4774								
18853061.txt	deviations	RID10445	RID10445		deviations/4793								
18853061.txt	deviations	RID5839	RID5839		deviations/4793								
18853061.txt	hypertension	RID39097	RID39097		hypertension/4916								
18853061.txt	diagnosis	RID10394	RID10394		diagnosis/4957								
18853061.txt	diabetes	RID39048	RID39048		diabetes/4970								
18853061.txt	limited	RID5684	RID5684		limited/5084								
18853061.txt	valvular heart disease	RID3260	RID3260		valvular/5170, heart/5179, disease/5185								
18853061.txt	patients	RID49815	RID49815		patients/5209								
18853061.txt	patients	RID49815	RID49815		patients/5316								
18853061.txt	mitral valve	RID1395	RID1395		mitral/5354, valve/5361								
18853061.txt	valve disease	RID3260	RID3260		valve/5361, disease/5367								
18853061.txt	aortic valve	RID1394	RID1394		aortic/5430, valve/5437								
18853061.txt	patients	RID49815	RID49815		patients/5492								
18853061.txt	valvular heart disease	RID3260	RID3260		valvular/5564, heart/5573, disease/5579								
18853061.txt	patients	RID49815	RID49815		patients/5608								
18853061.txt	patients	RID49815	RID49815		patients/5694								
18853061.txt	mitral valve	RID1395	RID1395		mitral/5717, valve/5724								
18853061.txt	valve disease	RID3260	RID3260		valve/5724, disease/5730								
18853061.txt	patients	RID49815	RID49815		patients/5762								
18853061.txt	complete	RID5689	RID5689		complete/5793								
18853061.txt	complete	RID45847	RID45847		complete/5793								
18853061.txt	patients	RID49815	RID49815		patients/5826								
18853061.txt	previous	RID5726	RID5726		previous/5867								
18853061.txt	diagnosis	RID10394	RID10394		diagnosis/5910								
18853061.txt	possible	RID34	RID34		possible/5931								
18853061.txt	routine	RID10392	RID10392		routine/5956								
18853061.txt	preoperative	RID28815	RID28815		preoperative/5964								
18853061.txt	angiography	RID10371	RID10371		angiography/5986								
18853061.txt	new	RID5720	RID5720		new/6001								
18853061.txt	patients	RID49815	RID49815		patients/6025								
18853061.txt	previous	RID5726	RID5726		previous/6040								
18853061.txt	patients	RID49815	RID49815		patients/6061								
18853061.txt	new	RID5720	RID5720		new/6076								
18853061.txt	patients	RID49815	RID49815		patients/6160								
18853061.txt	new	RID5720	RID5720		new/6174								
18853061.txt	male	RID5653	RID5653		male/6191								
18853061.txt	average	RID39165	RID39165		average/6214								
18853061.txt	old	RID5721	RID5721		old/6248								
18853061.txt	patients	RID49815	RID49815		patients/6267								
18853061.txt	mitral valve	RID1395	RID1395		mitral/6300, valve/6314								
18853061.txt	aortic valve	RID1394	RID1394		aortic/6307, valve/6314								
18853061.txt	valve disease	RID3260	RID3260		valve/6314, disease/6320								
18853061.txt	mitral valve	RID1395	RID1395		mitral/6350, valve/6357								
18853061.txt	no	RID28475	RID28475		no/6382								
18853061.txt	mean	RID39224	RID39224		mean/6420								
18853061.txt	diagnosis	RID10394	RID10394		diagnosis/6430								
18853061.txt	diabetes	RID39048	RID39048		diabetes/6443								
18853061.txt	hypertension	RID39097	RID39097		hypertension/6464								
18853061.txt	previous	RID5726	RID5726		previous/6491								
18853061.txt	groups	RID5700	RID5700		groups/6504								
18853061.txt	new	RID5720	RID5720		new/6515								
18853061.txt	symptoms	RID39050	RID39050		symptoms/6560								
18853061.txt	previous	RID5726	RID5726		previous/6591								
18853061.txt	new	RID5720	RID5720		new/6641								
18853061.txt	new	RID5720	RID5720		new/6675								
18853061.txt	patients	RID49815	RID49815		patients/6746								
18853061.txt	diagnosis	RID10394	RID10394		diagnosis/6760								
18853061.txt	diabetes	RID39048	RID39048		diabetes/6773								
18853061.txt	obesity	RID11305	RID11305		obesity/6802								
18853061.txt	body	RID5950	RID5950		body/6811								
18853061.txt	mass	RID3874	RID3874		mass/6816								
18853061.txt	mass	RID39466	RID39466		mass/6816								
18853061.txt	mass	RID39056	RID39056		mass/6816								
18853061.txt	mass	RID34373	RID34373		mass/6816								
18853061.txt	mass	RID39055	RID39055		mass/6816								
18853061.txt	Hypertension	RID39097	RID39097		Hypertension/6851								
18853061.txt	patients	RID49815	RID49815		patients/6885								
18853061.txt	patients	RID49815	RID49815		patients/6928								
18853061.txt	all	RID5769	RID5769		all/6946								
18853061.txt	patients	RID49815	RID49815		patients/6950								
18853061.txt	All	RID5769	RID5769		All/7046								
18853061.txt	patients	RID49815	RID49815		patients/7059								
18853061.txt	female	RID5654	RID5654		female/7172								
18853061.txt	male	RID5653	RID5653		male/7187								
18853061.txt	all	RID5769	RID5769		all/7193								
18853061.txt	hypertension	RID39097	RID39097		hypertension/7243								
18853061.txt	diabetes	RID39048	RID39048		diabetes/7260								
18853061.txt	patients	RID49815	RID49815		patients/7374								
18853061.txt	al	RID11786	RID11786		al/7421								
18853061.txt	valve disease	RID3260	RID3260		valve/7436, disease/7442								
18853061.txt	without	RID49854	RID49854		without/7535								
18853061.txt	changes	RID45838	RID45838		changes/7555								
18853061.txt	changes	RID49896	RID49896		changes/7555								
18853061.txt	follow up	RID35965	RID35965		follow/7579, up/7586								
18853061.txt	all	RID5769	RID5769		all/7650								
18853061.txt	after	RID39330	RID39330		after/7770								
18853061.txt	hypertension	RID39097	RID39097		hypertension/7821								
18853061.txt	lower	RID46058	RID46058		lower/7929								
18853061.txt	al	RID11786	RID11786		al/8038								
18853061.txt	patients age	RID13163	RID13163		patients/8104, age/8125								
18853061.txt	mean	RID39224	RID39224		mean/8120								
18853061.txt	10	RID6014	RID6014		10/8137								
18853061.txt	old	RID5721	RID5721		old/8146								
18853061.txt	al	RID11786	RID11786		al/8165								
18853061.txt	lower	RID46058	RID46058		lower/8181								
18853061.txt	Research	RID35966	RID35966		Research/8255								
18853061.txt	10	RID6014	RID6014		10/8325								
18853061.txt	advanced	RID38799	RID38799		advanced/8358								
18853061.txt	low	RID46059	RID46059		low/8463								
18853061.txt	coronary artery	RID35862	RID35862		coronary/8480, artery/8489								
18853061.txt	coronary artery	RID28727	RID28727		coronary/8480, artery/8489								
18853061.txt	fever	RID39083	RID39083		fever/8561								
18853061.txt	still disease	RID3611	RID3611		still/8570, disease/8585								
18853061.txt	mitral valve	RID1395	RID1395		mitral/8618, valve/8625								
18853061.txt	patients	RID49815	RID49815		patients/8680								
18853061.txt	mitral valve	RID1395	RID1395		mitral/8694, valve/8701								
18853061.txt	valve disease	RID3260	RID3260		valve/8701, disease/8707								
18853061.txt	high	RID46060	RID46060		high/8719								
18853061.txt	aortic stenosis	RID34590	RID34590		aortic/8853, stenosis/8860								
18853061.txt	12	RID6018	RID6018		12/8938								
18853061.txt	male	RID5653	RID5653		male/8966								
18853061.txt	large	RID5778	RID5778		large/9027								
18853061.txt	patients	RID49815	RID49815		patients/9130								
18853061.txt	before	RID39331	RID39331		before/9191								
18853061.txt	heart valve	RID1393	RID1393		heart/9203, valve/9209								
18853061.txt	surgery	RID1560	RID1560		surgery/9215								
18853061.txt	high	RID46060	RID46060		high/9252								
18853061.txt	total	RID5689	RID5689		total/9257								
18853061.txt	Preoperative	RID28815	RID28815		Preoperative/9315								
18853061.txt	angiography	RID10371	RID10371		angiography/9337								
18853061.txt	patients	RID49815	RID49815		patients/9374								
18853061.txt	valvular heart disease	RID3260	RID3260		valvular/9388, heart/9397, disease/9403								
18853061.txt	invasive	RID5680	RID5680		invasive/9505								
18853061.txt	chest	RID1243	RID1243		chest/9565								
18853061.txt	radiography	RID10345	RID10345		radiography/9571								
18853061.txt	Doppler	RID10375	RID10375		Doppler/9584								
18853061.txt	echocardiography	RID39220	RID39220		echocardiography/9592								
18853061.txt	scintigraphy	RID34428	RID34428		scintigraphy/9610								
18853061.txt	angiography	RID10371	RID10371		angiography/9641								
18853061.txt	valve	RID5549	RID5549		valve/9748								
18853061.txt	patients	RID49815	RID49815		patients/9817								
18853061.txt	heart valve	RID1393	RID1393		heart/9831, valve/9837								
18853061.txt	high	RID46060	RID46060		high/9913								
18853061.txt	invasive	RID5680	RID5680		invasive/9951								
18853061.txt	procedure	RID1559	RID1559		procedure/9960								
18853061.txt	vascular	RID49914	RID49914		vascular/9979								
18853061.txt	injury	RID4628	RID4628		injury/9988								
18853061.txt	catheter insertion	RID45711	RID45711		catheter/9998, insertion/10007								
18853061.txt	embolism	RID4825	RID4825		embolism/10100								
18853061.txt	stroke	RID5178	RID5178		stroke/10109								
18853061.txt	calcium	RID11800	RID11800		calcium/10119								
18853061.txt	catheterization	RID45711	RID45711		catheterization/10144								
18853061.txt	angiography	RID10371	RID10371		angiography/10318								
18853061.txt	preoperative	RID28815	RID28815		preoperative/10335								
18853061.txt	patients	RID49815	RID49815		patients/10383								
18853061.txt	heart valve	RID1393	RID1393		heart/10397, valve/10403								
18853061.txt	heart disease	RID3234	RID3234		heart/10397, disease/10409								
18853061.txt	valve disease	RID3260	RID3260		valve/10403, disease/10409								
18853061.txt	invasive	RID5680	RID5680		invasive/10422								
18853061.txt	tests	RID6784	RID6784		tests/10431								
18853061.txt	exercise	RID49648	RID49648		exercise/10445								
18853061.txt	stress	RID10476	RID10476		stress/10454								
18853061.txt	scintigraphy	RID34428	RID34428		scintigraphy/10481								
18853061.txt	patients	RID49815	RID49815		patients/10521								
18853061.txt	order	RID45813	RID45813		order/10533								
18853061.txt	angiography	RID10371	RID10371		angiography/10604								
18853061.txt	calcium	RID11800	RID11800		calcium/10649								
18853061.txt	average	RID39165	RID39165		average/10663								
18853061.txt	valve disease	RID3260	RID3260		valve/10717, disease/10723								
18853061.txt	absence	RID34780	RID34780		absence/10814								
18853061.txt	good	RID39088	RID39088		good/10885								
18853061.txt	indication	RID49442	RID49442		indication/10890								
18853061.txt	pre	RID39331	RID39331		pre/10916								
18853061.txt	angiography	RID10371	RID10371		angiography/10945								
18853061.txt	previous	RID5726	RID5726		previous/11022								
18853061.txt	absence	RID34780	RID34780		absence/11114								
18853061.txt	marker	RID49905	RID49905		marker/11154								
18853061.txt	patients	RID49815	RID49815		patients/11191								
18853061.txt	no	RID28475	RID28475		no/11241								
18853061.txt	patients	RID49815	RID49815		patients/11244								
18853061.txt	no	RID28475	RID28475		no/11284								
18853061.txt	valve disease	RID3260	RID3260		valve/11313, disease/11319								
18853061.txt	limitations	RID5684	RID5684		limitations/11501								
18853061.txt	appropriate age	RID5696	RID5696		appropriate/11587, age/11599								
18853061.txt	preoperative	RID28815	RID28815		preoperative/11607								
18853061.txt	angiography	RID10371	RID10371		angiography/11629								
18853061.txt	low	RID46059	RID46059		low/11689								
18853061.txt	patients	RID49815	RID49815		patients/11739								
18853061.txt	valvular heart disease	RID3260	RID3260		valvular/11753, heart/11762, disease/11768								
18853061.txt	indication	RID49442	RID49442		indication/11790								
18853061.txt	Aortic valve	RID1394	RID1394		Aortic/11802, valve/11809								
18853061.txt	valve disease	RID3260	RID3260		valve/11809, disease/11815								
18853061.txt	patients aged	RID13163	RID13163		patients/11872, aged/11886								
18853061.txt	routine	RID10392	RID10392		routine/11921								
18853061.txt	preoperative	RID28815	RID28815		preoperative/11929								
18853061.txt	angiography	RID10371	RID10371		angiography/11951								
18853061.txt	patients	RID49815	RID49815		patients/11966								
18853061.txt	valvular heart disease	RID3260	RID3260		valvular/11980, heart/11989, disease/11995								
18853061.txt	No	RID28475	RID28475		No/12057								
18853061.txt	no	RID28475	RID28475		no/12135								
18853061.txt	external	RID49572	RID49572		external/12138								
18982210.txt	Computed Tomography	RID10321	RID10321		Computed/8, Tomography/17								
18982210.txt	changes	RID45838	RID45838		changes/104								
18982210.txt	changes	RID49896	RID49896		changes/104								
18982210.txt	lung	RID1301	RID1301		lung/115								
18982210.txt	structure	RID35808	RID35808		structure/120								
18982210.txt	typical	RID26	RID26		typical/177								
18982210.txt	findings clinical	RID34785	RID34785		findings/247, clinical/260								
18982210.txt	narrow	RID10410	RID10410		narrow/279								
18982210.txt	diagnosis	RID10394	RID10394		diagnosis/303								
18982210.txt	diffuse	RID5701	RID5701		diffuse/316								
18982210.txt	interstitial lung disease	RID28799	RID28799		interstitial/324, lung/337, disease/342								
18982210.txt	diagnosis	RID10394	RID10394		diagnosis/389								
18982210.txt	high	RID46060	RID46060		high/406								
18982210.txt	diffuse	RID5701	RID5701		diffuse/459								
18982210.txt	interstitial lung disease	RID28799	RID28799		interstitial/467, lung/480, disease/485								
18982210.txt	nodular	RID5802	RID5802		nodular/505								
18982210.txt	linear	RID5811	RID5811		linear/514								
18982210.txt	reticular	RID5902	RID5902		reticular/523								
18982210.txt	cystic	RID5739	RID5739		cystic/534								
18982210.txt	lesions	RID3874	RID3874		lesions/541								
18982210.txt	lesions	RID34301	RID34301		lesions/541								
18982210.txt	lesions	RID38780	RID38780		lesions/541								
18982210.txt	lesions	RID39055	RID39055		lesions/541								
18982210.txt	opacities	RID28530	RID28530		opacities/550								
18982210.txt	consolidations	RID43255	RID43255		consolidations/564								
18982210.txt	consolidations	RID5873	RID5873		consolidations/564								
18982210.txt	reviews correlations	RID45853	RID45853		reviews/599, correlations/611								
18982210.txt	research	RID35966	RID35966		research/721								
18982210.txt	diagnosis	RID10394	RID10394		diagnosis/741								
18982210.txt	chronic	RID5719	RID5719		chronic/770								
18982210.txt	diffuse	RID5701	RID5701		diffuse/778								
18982210.txt	lung	RID1301	RID1301		lung/786								
18982210.txt	Interstitial lung diseases	RID28799	RID28799		Interstitial/810, lung/823, diseases/828								
18982210.txt	pathology	RID4736	RID4736		pathology/839								
18982210.txt	computed tomography	RID10321	RID10321		computed/850, tomography/859								
18982210.txt	X ray	RID10345	RID10345		X/870, ray/872								
18982210.txt	Diagnostic	RID39446	RID39446		Diagnostic/877								
18982210.txt	respiratory system	RID39189	RID39189		respiratory/899, system/911								
18982210.txt	Computed Tomography	RID10321	RID10321		Computed/936, Tomography/945								
18982210.txt	lung	RID1301	RID1301		lung/1004								
18982210.txt	global	RID5693	RID5693		global/1040								
18982210.txt	assessment	RID36026	RID36026		assessment/1056								
18982210.txt	lungs	RID13437	RID13437		lungs/1074								
18982210.txt	lungs	RID1301	RID1301		lungs/1074								
18982210.txt	improves	RID39105	RID39105		improves/1118								
18982210.txt	diagnosis	RID10394	RID10394		diagnosis/1193								
18982210.txt	diffuse	RID5701	RID5701		diffuse/1253								
18982210.txt	interstitial lung disease	RID28799	RID28799		interstitial/1261, lung/1274, disease/1279								
18982210.txt	patient	RID49815	RID49815		patient/1544								
18982210.txt	diagnosis	RID10394	RID10394		diagnosis/1587								
18982210.txt	high resolution	RID35736	RID35736		high/1652, resolution/1657								
18982210.txt	reconstruction	RID28665	RID28665		reconstruction/1668								
18982210.txt	abnormalities	RID28453	RID28453		abnormalities/1708								
18982210.txt	typical	RID26	RID26		typical/1835								
18982210.txt	lower	RID46058	RID46058		lower/1856								
18982210.txt	cm	RID11952	RID11952		cm/1892								
18982210.txt	diameter	RID13432	RID13432		diameter/1901								
18982210.txt	abnormalities	RID28453	RID28453		abnormalities/1949								
18982210.txt	secondary pulmonary lobule	RID1361	RID1361		secondary/1970, pulmonary/1980, lobule/1990								
18982210.txt	review	RID45932	RID45932		review/2012								
18982210.txt	present	RID28472	RID28472		present/2023								
18982210.txt	several	RID5763	RID5763		several/2161								
18982210.txt	protocols	RID45824	RID45824		protocols/2169								
18982210.txt	protocols	RID45824	RID45824		protocols/2260								
18982210.txt	multidetector	RID10970	RID10970		multidetector/2311								
18982210.txt	low	RID46059	RID46059		low/2421								
18982210.txt	lung	RID1301	RID1301		lung/2494								
18982210.txt	patient	RID49815	RID49815		patient/2545								
18982210.txt	dorsal decubitus	RID10426	RID10426		dorsal/2560, decubitus/2579								
18982210.txt	ventral	RID5848	RID5848		ventral/2571								
18982210.txt	normal	RID13173	RID13173		normal/2593								
18982210.txt	patients	RID49815	RID49815		patients/2600								
18982210.txt	opacities	RID28530	RID28530		opacities/2620								
18982210.txt	posterior	RID5819	RID5819		posterior/2654								
18982210.txt	subpleural regions	RID13434	RID13434		subpleural/2668, regions/2679								
18982210.txt	lung	RID1301	RID1301		lung/2694								
18982210.txt	diffuse	RID5701	RID5701		diffuse/2709								
18982210.txt	lung diseases interstitial	RID28799	RID28799		lung/2717, diseases/2722, interstitial/2751								
